title,artist,chart_entry_date,peak_rank,top10,stream_window,window_length,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness
Ahora,J Balvin,2018-02-26,8,1,"[1109, 18126, 1306, 2580, 1876, 1192, 1273, 21352, 8982, 1133, 1911, 61469, 1669, 3792, 2468, 4927, 1906, 3431, 29603, 21925, 2096]",21,0.81,0.784,0.817,88.001,0.0874,0.000166,0.083,-3.223,0.0622
Ain't My Fault,Zara Larsson,2017-01-01,39,0,"[13364, 40509, 11089, 2186, 40043, 3516, 3933, 16583, 4463, 10996, 2937, 1556, 3274, 5473, 411636, 51696, 5085, 8869, 1213, 3027, 2358]",21,0.576,0.782,0.355,141.153,0.00778,0.0,0.285,-4.825,0.0296
Ain't No Sunshine,Bill Withers,2018-02-08,28,0,"[49393, 384104, 152011, 7315, 40142, 12917, 6358, 931142, 39450, 40123, 17102, 1069, 2744, 330976, 127200, 8879, 22169, 1982, 12531, 11621, 45625]",21,0.527,0.415,0.515,78.169,0.457,1.72e-05,0.117,-11.451,0.122
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,2020-10-07,54,0,"[38815, 12432, 810273, 2551, 25650, 49549, 369142, 6195]",8,0.518,0.938,0.71,139.138,0.021,0.000305,0.288,-5.964,0.0416
Ain't Your Mama,Jennifer Lopez,2017-01-01,33,0,"[1898, 47913, 47729, 5351, 2109, 27862, 1952, 4700, 4895, 2241, 2736, 28748, 38839, 1585, 34904, 1451, 8315, 34722, 32042, 2530, 27700]",21,0.757,0.678,0.82,120.075,0.0472,9.14e-06,0.0654,-5.529,0.233
Ainda Sou Tão Seu - Ao Vivo,Felipe Araújo,2018-05-18,61,0,"[68785, 67818, 49868, 57040, 67977, 58707, 58096, 59008, 46088, 60096, 60582, 59848, 45300, 49683, 56910, 66543, 64942, 74840, 83120, 57566, 59547]",21,0.725,0.678,0.604,126.916,0.188,0.0,0.425,-5.268,0.0298
Airplane pt.2,BTS,2018-05-18,3,1,"[28318, 1547, 26364, 60517, 6325, 1432, 1995, 71613, 17399, 12557, 5628, 16836, 1165, 18912, 13152, 11496, 363290, 2458, 14775, 2617, 80554]",21,0.77,0.817,0.866,139.979,0.0265,0.000103,0.084,-4.092,0.0339
Ajab Si,KK,2021-02-25,64,0,"[41184, 41733, 42687, 41831, 41625, 36050, 37783, 40679, 40811, 43132, 45239, 45262, 44952, 46241, 47715, 48291, 49108, 49780, 51441, 53566, 55644]",21,0.697,0.438,0.58,117.954,0.397,0.0,0.293,-8.411,0.0289
Ajnabee,Bhuvan Bam,2019-11-08,31,0,"[31878, 41104, 39299, 39606, 38116, 33343, 30029, 26887, 22924, 20566, 20540, 19964, 19982, 18904, 18563, 17652, 16573, 16245]",18,0.589,0.646,0.345,88.999,0.521,0.00782,0.385,-8.157,0.0287
Alarm,Anne-Marie,2017-01-01,43,0,"[14519, 43351, 2392, 2438, 4186, 12175, 11871, 1151, 351130, 50553, 9542, 2764, 4362, 3185, 17519, 44791, 2692, 2694, 2528, 4544, 14947]",21,0.756,0.589,0.811,146.928,0.0812,0.0,0.176,-5.093,0.232
Alcohol-Free,TWICE,2021-06-09,2,1,"[968951, 11866, 2046, 25835, 18521, 3995, 159000, 20039, 24421, 8079, 44676, 56124, 9185, 11951, 4072, 14553, 2369, 28397, 31519, 25779, 218211]",21,0.688,0.909,0.702,97.097,0.0474,1.35e-06,0.0674,-1.992,0.0624
Aldri tilbake,Rotlaus,2021-03-19,13,0,"[65295, 51118, 38645, 44678, 41215, 38259, 36734, 38836, 33527, 25947, 30750, 30391, 31501, 27111, 24449, 25027, 20652, 19981, 20925, 17369, 16774]",21,0.611,0.867,0.669,129.979,0.226,5.1e-05,0.152,-4.897,0.0317
Aliança,Tribalistas,2017-08-10,51,0,"[124064, 103955, 2426, 80581, 62139, 60423, 62332, 59415, 53491, 62372, 81398, 67355, 75783, 81266, 80085, 79208, 107671, 2673, 106504, 81249, 93565]",21,0.641,0.314,0.335,132.983,0.96,3.61e-05,0.0991,-13.932,0.032
Alien Blues,Vundabar,2021-11-25,30,0,"[1152, 1505, 1027, 1692, 1184, 6379, 1115, 2016, 62010, 271320, 80529, 2243, 7408, 1352, 36878, 1430, 92763, 41579, 1704, 7825, 1624]",21,0.467,0.757,0.433,82.282,0.0807,0.908,0.0876,-5.093,0.033
Alive,Pearl Jam,2017-12-06,97,0,"[2686, 13115, 14024, 12974, 15195, 2909, 3104, 3825, 3149, 3750, 2789]",11,0.284,0.875,0.595,75.009,0.00752,0.000461,0.402,-6.069,0.0422
All Around Me,Justin Bieber,2020-02-14,11,0,"[29007, 13194, 1572, 95022, 14742, 36608, 3335, 21379, 8210, 2525, 9821, 3869, 4155, 49706, 16529, 5895, 1188, 154147, 990662, 3598, 12241]",21,0.53,0.438,0.694,117.148,0.811,0.0,0.212,-7.564,0.0372
All I Ask,Adele,2017-01-01,33,0,"[6888, 13359, 8009, 16122, 8854, 3089, 19971, 21400, 3555, 9185, 8808, 3256, 21149, 8989, 3290, 20991, 2752, 20113, 7968, 7696, 2614]",21,0.591,0.28,0.348,141.916,0.889,0.0,0.124,-5.494,0.0283
All I Wanna Do,Martin Jensen,2017-01-01,86,0,"[10434, 8677, 14228, 10842, 9729, 18312, 10897, 9413, 17629, 17859, 9714, 10516, 10508, 9580, 20055, 11003, 10329, 17882, 11392, 10640, 17818]",21,0.728,0.794,0.523,112.071,0.148,0.0,0.0688,-3.992,0.0635
All I Want,Kodaline,2017-01-02,58,0,"[3906, 4794, 4648, 4531, 4539, 4155, 4345, 4504, 4609, 4309, 4376, 4299, 4435, 4109, 4323, 4450, 4418, 4611, 4473, 4578, 3312]",21,0.188,0.411,0.159,187.376,0.174,0.153,0.0843,-9.733,0.0484
All In,Lil Baby,2020-04-24,34,0,"[49998, 796456, 2372, 1005, 5704, 491629, 46284, 664270, 411312, 343574, 38570, 34943, 273790, 29040, 201886, 27925, 27012, 39166, 332535, 258223, 30401]",21,0.836,0.649,0.294,95.084,0.0716,0.0,0.0943,-6.442,0.332
All My Life,Foo Fighters,2017-06-21,24,0,"[1083, 1006, 2493, 3206, 2854, 3245, 2537, 3004, 2000, 7457, 3823, 7688, 4838, 5340, 7512, 13353, 6497, 3196, 3732, 3120]",20,0.577,0.604,0.637,167.719,0.000218,0.000579,0.477,-5.703,0.0495
All Night Parking (with Erroll Garner) Interlude,Adele,2021-11-18,9,1,"[8234, 16857, 2324, 160237, 23449, 1229, 36869, 2561, 43985, 14456, 4456, 2855, 14577, 3144, 23622, 2238, 51997, 82759, 25179, 12415, 3175]",21,0.734,0.497,0.307,127.989,0.67,2.35e-05,0.194,-9.666,0.166
All On Me,Devin Dawson,2017-02-17,128,0,"[2459, 193331, 184519, 201004, 190880, 22383, 201024, 206961, 23278, 23331, 208204, 22765, 205989, 196903, 197933, 235378, 234530, 23340, 244167, 23941, 241994]",21,0.634,0.666,0.625,80.989,0.139,0.0,0.216,-5.489,0.029
All Star,Smash Mouth,2017-01-01,77,0,"[26699, 1003, 1086, 1015, 1137, 1047, 1048, 17687, 1164, 1113, 1080, 2811, 36680, 30983, 1078, 1180, 1068, 1115, 1125, 36531, 1071]",21,0.731,0.867,0.776,104.019,0.0395,0.0,0.0861,-5.881,0.032
All The Small Things,blink-182,2017-02-02,80,0,"[20606, 4297, 64744, 19375, 4589, 71138, 2288, 2127, 5225, 73917, 30742, 30359, 71276, 34472]",14,0.434,0.897,0.684,148.726,0.0103,0.0,0.612,-4.918,0.0488
All The Stars (with SZA),Kendrick Lamar,2018-01-04,1,1,"[8767, 9674, 212913, 2754, 12935, 39975, 14219, 46073, 37739, 12307, 12276, 25469, 2551, 64582, 9958, 10350, 17002, 3140, 149192, 1011488, 2420]",21,0.698,0.633,0.552,96.924,0.0605,0.000194,0.0926,-4.946,0.0597
All We Got (feat. KIDDO),Robin Schulz,2020-10-16,2,1,"[10042, 12162, 152917, 3208, 36771, 36436, 13192, 7304, 106316, 21666, 8156, 17346, 5900, 5780, 77539, 6707, 85281, 19694, 6943, 6696, 86711]",21,0.504,0.76,0.64,183.933,0.286,0.0,0.151,-4.246,0.0426
All of Me,John Legend,2017-01-01,15,0,"[2284, 1659, 7288, 2460, 14774, 14002, 3322, 3985, 9986, 28895, 1316, 1012, 2441, 4233, 2741, 353955, 9918, 2400, 15134, 3009, 32591]",21,0.422,0.264,0.331,119.93,0.922,0.0,0.132,-7.064,0.0322
All the Pretty Girls,KALEO,2017-01-03,66,0,"[7771, 7538, 8335, 7944, 8400, 8332, 1457, 1340, 1128, 1056, 11272, 8975, 9206, 1118, 1039, 1002, 1068, 9043, 10790, 10463, 10266]",21,0.466,0.496,0.352,74.747,0.626,6.22e-06,0.117,-6.606,0.0302
All the Time,Zara Larsson,2019-06-21,17,0,"[6195, 274164, 72416, 7832, 7132, 88583, 1598, 1681, 2297, 42067, 1273, 7170, 33945, 1117, 7006, 35243, 8319, 17071, 1070, 4036, 87645]",21,0.665,0.799,0.5,101.976,0.18,0.0,0.125,-2.868,0.0617
Almost (Sweet Music),Hozier,2019-01-16,10,1,"[9121, 15916, 250594, 21995, 1069, 1924, 12823, 11218, 29725, 1269, 20065, 101328, 2457, 1085, 707389, 7497, 1105, 34518, 1032, 277122, 14827]",21,0.523,0.687,0.711,90.036,0.0215,2.86e-06,0.203,-5.601,0.105
Alone,Alan Walker,2017-01-01,1,1,"[12260, 5879, 12155, 10249, 121710, 12681, 25347, 1891, 11229, 3767, 103886, 19388, 12221, 1180, 1828, 21861, 16605, 28228, 3707, 12990, 3194]",21,0.673,0.914,0.183,97.021,0.229,0.000478,0.186,-3.962,0.0496
Alone,Marshmello,2017-01-01,10,1,"[28562, 9123, 4930, 2072, 30305, 8923, 5374, 2294, 31577, 9148, 5623, 31195, 9307, 5726, 9715, 5457, 1027, 31093, 30806, 10107, 5638]",21,0.631,0.953,0.422,141.99,0.0241,0.0155,0.108,-3.739,0.0343
Alone With You,Arz,2021-08-21,23,0,"[43828, 6615, 7394, 78850, 53729, 5937, 8312, 16646, 75773, 82614, 18993, 6338, 60638, 8754, 62877, 6007, 8620, 18184, 80198, 75990, 17389]",21,0.768,0.374,0.398,75.503,0.288,1.67e-06,0.111,-12.49,0.723
Alone with You,Arz,2021-08-14,72,0,"[56486, 5641, 61767, 31328, 6590, 72296, 37256, 6616, 75639, 76954, 18260, 6104, 38331, 40257, 5777, 18477, 77373, 45535, 7401, 6875, 19257]",21,0.768,0.374,0.398,75.503,0.288,1.67e-06,0.111,-12.49,0.723
Alors On Danse - Radio Edit,Stromae,2017-01-01,35,0,"[17614, 17308, 7518, 7846, 37593, 29821, 116072, 9985, 20176, 9097, 7967, 7481, 7790, 8050, 7173, 7316, 8316]",17,0.791,0.59,0.714,119.951,0.0994,0.00203,0.065,-9.206,0.0793
Alors on danse - Radio Edit,Stromae,2021-09-02,33,0,"[6357, 8135, 6669, 7043, 6883, 6201, 6854, 7826, 6557, 6821, 6674, 6497, 2221, 7530, 8664, 1982, 6899, 7134, 1682, 5224, 1843]",21,0.791,0.59,0.714,119.951,0.0994,0.00203,0.065,-9.206,0.0793
Alright,Jain,2018-05-25,7,1,"[44687, 26789, 27010, 30150, 31889, 34460, 26365, 28344, 34142, 36284, 32152, 29423, 29144, 21543, 23573, 29181, 33814, 29219, 30952, 32338, 31905]",21,0.685,0.611,0.598,184.055,0.0181,6.64e-06,0.035,-8.057,0.068
Am I The Only One (with Astrid S & HRVY),R3HAB,2020-10-30,19,0,"[11068, 45866, 29254, 6765, 27759, 19575, 29039, 26451, 22301, 21610, 24700, 18233, 13824, 16305, 16154, 15697, 15973, 16919, 15724, 12162, 14078]",21,0.724,0.593,0.455,139.896,0.396,1.39e-06,0.0927,-7.741,0.0561
Amarillo,J Balvin,2020-03-19,1,1,"[4067, 40928, 9285, 1774, 11148, 1910, 4467, 2095, 82352, 1407, 880563, 38853, 5648, 11611, 14749, 9781, 550721, 8194, 619574, 29441, 57731]",21,0.641,0.857,0.961,122.728,0.013,0.00534,0.0695,-5.725,0.301
Ambiente,J Balvin,2018-04-13,5,1,"[33247, 2706, 44029, 3683, 10621, 1345, 100420, 1446, 2210, 1337, 4883, 2069, 3643, 30076, 34887, 2022, 3264, 1561, 2762, 39652, 11443]",21,0.789,0.736,0.782,81.014,0.136,0.0,0.681,-6.279,0.0896
American Girl,Tom Petty and the Heartbreakers,2017-10-02,22,0,"[243520, 34998, 868276, 4512, 20012, 6717, 33857, 43561, 631124, 319252, 213855, 323190, 331953, 233740, 344466, 249570]",16,0.552,0.823,0.775,114.514,0.445,0.000129,0.366,-5.988,0.0332
American Pie,Don McLean,2019-07-04,85,0,"[327664, 223113, 9184, 36233, 49941, 5968, 30634, 6149, 29090, 5853, 28864, 30824, 5807, 29949, 32120, 6132, 5776, 32559, 5741, 32399, 31465]",21,0.531,0.481,0.491,138.45,0.699,0.0,0.0842,-11.709,0.06
American Sports,Arctic Monkeys,2018-05-11,9,1,"[49632, 1478, 2476, 7100, 38445, 11218, 1577, 8775, 29720, 21458, 2071, 6508, 2008, 56218, 5111, 3874, 18358, 460670, 303108, 2315, 45313]",21,0.372,0.865,0.594,176.689,0.00169,0.00293,0.127,-4.288,0.0513
Amiga Mía,Los Prisioneros,2019-10-24,86,0,"[20324, 22412, 36842, 32288, 30163, 27337, 27178, 26391, 22541, 22443, 20590, 23713, 21177, 24534, 21438]",15,0.791,0.605,0.903,135.275,0.014,0.00502,0.133,-7.699,0.0519
Amiga mía,Alejandro Sanz,2017-05-19,159,0,"[18177, 1184, 1150, 1197, 1128, 1166, 1460, 1374, 1254, 1227, 1323, 1416, 1290, 1370, 1347, 1468, 1333, 1420, 1344, 1322, 1306]",21,0.629,0.703,0.402,144.016,0.519,0.0,0.11,-4.875,0.0504
Amor Completo,Mon Laferte,2017-01-01,10,1,"[15323, 17068, 21449, 12401, 11142, 11600, 9961, 12726, 17666, 29299, 16669, 33042, 15172, 33886, 14446, 35702, 34256, 14437, 12269, 32115, 10520]",21,0.389,0.418,0.347,175.567,0.664,5.71e-05,0.108,-8.976,0.027
Angel Baby,Troye Sivan,2021-09-10,12,0,"[34907, 33440, 870300, 4504, 8541, 14632, 8217, 3819, 22186, 9049, 13576, 312587, 9184, 12791, 7017, 3559, 8698, 7373, 4189, 7203, 4736]",21,0.559,0.559,0.338,72.498,0.0145,0.0,0.138,-6.425,0.0358
Ani Kuni,Polo & Pan,2021-06-27,102,0,"[34733, 38765, 45316, 45632, 38426, 37501, 42480, 40128, 41352, 48435, 50420, 45365, 46216, 46714, 46407, 47458, 53467, 52555, 43423, 45473, 44143]",21,0.661,0.623,0.0491,121.002,0.198,0.602,0.0753,-6.157,0.0292
Ani Kuni - Edit,Polo & Pan,2021-06-17,16,0,"[38358, 52481, 50884, 41010, 41918, 42092, 42419, 48110, 63288, 66673, 53885, 55168, 54546, 57165, 68553, 85860, 87053, 65686, 80367, 80285, 85918]",21,0.704,0.669,0.305,121.005,0.0862,0.348,0.108,-5.691,0.0309
Animals,Maroon 5,2017-01-09,63,0,"[34008, 34684, 1910, 1149, 2380, 2705, 1170, 2262, 1861, 1288, 1032, 48138, 56684, 58718, 60663, 55138, 8000, 48282, 1164, 7245, 44660]",21,0.279,0.742,0.328,189.868,0.000185,0.0,0.593,-6.46,0.0898
Anonymat,Djadja & Dinaz,2021-03-26,17,0,"[13099, 204768, 9113, 115624, 82444, 85678, 74035, 67226, 62771, 59449, 52714, 45430, 43608, 45775, 42341, 39737]",16,0.765,0.516,0.55,141.007,0.216,0.0,0.367,-10.779,0.404
"Another Brick in the Wall, Pt. 2",Pink Floyd,2017-01-26,22,0,"[2279, 1166, 4270, 4283, 4483, 2389, 3661, 3198, 4815, 4573, 3430, 2552, 2599, 2669, 2329, 2329, 2514, 2304, 2341, 2503, 2505]",21,0.693,0.394,0.721,104.114,0.0782,0.000694,0.247,-15.882,0.0428
Another Life (feat. Alida),Lucas & Steve,2020-09-04,64,0,"[25268, 9929, 9735, 9311, 9990, 10153, 11077, 10094, 9608, 9888, 9766, 9658, 31191, 31309, 24571, 28346, 27995, 28167, 28972, 40814, 42691]",21,0.541,0.653,0.264,123.854,0.00531,0.0,0.126,-5.954,0.04
Another Love,Tom Odell,2017-01-15,2,1,"[1985, 14758, 2047, 2487, 4434, 5090, 4459, 3843, 2578, 2758, 4527, 45966, 16680, 3441, 27703, 8356, 22638, 9011, 1522, 1465, 2443]",21,0.445,0.537,0.131,122.769,0.695,1.65e-05,0.0944,-8.532,0.04
Anpanman,BTS,2018-05-18,7,1,"[23158, 22286, 5676, 1174, 1667, 12830, 15798, 4876, 1410, 2200, 1064, 16206, 11753, 11067, 317673, 2060, 12518, 14606, 14947, 64897, 1918]",21,0.813,0.876,0.757,98.989,0.024,0.0,0.287,-2.92,0.0922
Answer,Lilas Ikuta,2021-11-01,103,0,"[37562, 35664, 42922, 38125, 35953, 39217, 41455, 37194, 37201, 37532, 37436, 35583, 40717, 43074, 37866, 36898, 37903, 38487, 36893, 40932, 42351]",21,0.622,0.475,0.388,79.954,0.512,0.0,0.127,-6.199,0.036
Answer : Love Myself,BTS,2018-08-24,7,1,"[23306, 8724, 1852, 14344, 8895, 9858, 1048, 12904, 2427, 4471, 14757, 46763, 10509, 1674, 19075, 1328, 237278, 57855, 1418, 77990, 28056]",21,0.568,0.793,0.45,108.051,0.189,0.0,0.111,-3.749,0.0406
Antes De Ti,Mon Laferte,2018-02-02,74,0,"[16994, 79613, 58563, 47401, 59705, 54058, 58543, 50134, 44624, 46094, 49205, 52069, 62654, 7372, 7515, 63320, 2154, 13577, 1047, 2066, 1362]",21,0.518,0.598,0.322,92.026,0.239,3.92e-06,0.243,-4.579,0.0251
Antes Que No,David Bisbal,2017-01-01,22,0,"[52946, 77270, 80623, 89206, 89437, 66559, 78030, 72387, 74919, 75061, 84212, 83624, 81378, 83781, 68880, 73009, 74426, 79379, 77301, 77698, 80799]",21,0.635,0.924,0.666,94.008,0.153,2.63e-05,0.0827,-4.856,0.0546
Anti-Romantic,TOMORROW X TOGETHER,2021-05-31,20,0,"[859051, 2544, 11118, 9207, 17696, 3228, 2743, 12318, 25712, 3662, 58487, 39020, 64328, 2337, 219824, 2404, 7744, 11384, 14310, 58216, 26507]",21,0.641,0.489,0.206,142.977,0.0509,0.0,0.071,-8.668,0.11
Antidote,Travis Scott,2017-01-01,151,0,"[16437, 169297, 132646, 141309, 145990, 156013, 157996, 136741, 129105, 142544, 131688, 140114, 129945, 153818, 152366, 144801, 156584, 162569, 166985, 174750, 165507]",21,0.713,0.526,0.131,131.05,0.00767,0.000148,0.124,-5.046,0.032
Antídoto - Ao Vivo,Matheus & Kauan,2017-03-11,137,0,"[41340, 32796, 41236, 40653, 37807, 38069, 38707, 35827, 35661, 41353, 40776, 37718, 32863, 38896, 39799, 40741, 41179, 43220, 41938, 34703, 36082]",21,0.45,0.806,0.43,178.331,0.585,0.0,0.1,-4.741,0.13
Any song,ZICO,2020-01-14,6,1,"[8114, 6761, 2259, 4137, 46070, 16370, 15417, 8551, 13514, 4591, 15077, 10957, 17940, 4760, 54594, 5281, 19431, 17381, 13630, 20317, 6441]",21,0.874,0.787,0.896,108.007,0.118,0.0,0.11,-2.416,0.129
Anybody,Burna Boy,2019-07-26,44,0,"[3104, 2106, 1498, 1829, 1692, 1417, 1488, 1473, 1301, 1166, 1183, 1351, 1368]",13,0.863,0.882,0.643,103.988,0.0134,5.6e-05,0.078,-2.396,0.0611
Anymore,JEON SOMI,2021-10-29,69,0,"[9045, 5697, 11901, 40062, 6250, 1371, 7174, 6535, 12454, 37302, 6293, 1286, 5664, 5383, 6620, 1328, 40655, 13742, 41843, 6897, 45033]",21,0.731,0.549,0.45,137.932,0.0157,9.14e-06,0.083,-6.749,0.0329
Aomine Daiki,quiizzzmeow,2021-10-04,1,1,"[23402, 6645, 1286, 2128, 170897, 49846, 1197, 2093, 167420, 45836, 1082, 1936, 141641, 37674, 127865, 35558, 1825, 1708, 113656, 31865, 1465]",21,0.51,0.817,0.159,82.466,0.0263,0.0,0.355,-6.192,0.0474
Apocalypse,Cigarettes After Sex,2017-03-30,87,0,"[1816, 2042, 2307, 2419, 1704, 2797, 3415, 3280, 2880, 2565, 3539, 1015, 1028, 1033, 1570, 1017, 1049, 1030, 1004, 1020, 1026]",21,0.37,0.467,0.182,94.485,0.0205,0.572,0.109,-9.013,0.0273
Apologize,OneRepublic,2017-02-09,70,0,"[3414, 3573, 42107, 18328, 3650, 3775, 3749, 3243, 41520, 2580, 2811, 3243, 3169, 3292, 3886, 4164, 4001, 4298, 3999, 3953, 4296]",21,0.593,0.74,0.502,118.008,0.363,2.22e-05,0.102,-6.12,0.0339
Apricots,Bicep,2020-10-07,35,0,"[8177, 6655, 8400, 56172, 6808, 5351, 5493, 6606, 5557, 5158, 6484, 6010, 8230, 123180, 6420, 85028, 57952, 5990, 67437, 5710, 68213]",21,0.819,0.599,0.489,127.986,0.347,0.824,0.083,-6.778,0.039
Arabella,Arctic Monkeys,2018-01-29,59,0,"[3806, 1015, 3172, 1080, 3246, 1385, 5264, 5579, 1411, 1530, 1756, 11148, 2009, 3569, 2304, 1434, 1260, 1379, 1146]",19,0.579,0.558,0.506,179.949,0.0202,1.26e-06,0.212,-6.986,0.0895
Arcade,Duncan Laurence,2019-03-07,1,1,"[28036, 152884, 120027, 110231, 151180, 147388, 140883, 133011, 157710, 145002, 126727, 143739, 147634, 152396, 147091, 158087, 146868, 130521, 152044, 150253, 155529]",21,0.45,0.329,0.266,71.884,0.818,0.00109,0.135,-12.603,0.0441
Archangel,Amaranthe,2020-09-18,86,0,"[11762, 7021, 6379, 5936, 5702, 5954, 8128, 7074]",8,0.407,0.967,0.227,180.027,0.000316,0.00142,0.089,-7.104,0.0666
Are You Bored Yet? (feat. Clairo),Wallows,2020-04-23,54,0,"[198154, 198036, 199311, 201707, 205520, 5594, 5508, 204491, 211136, 5424, 5382, 218506, 5569, 226550, 5884, 5318, 5082, 204545, 5464, 215249, 218421]",21,0.682,0.683,0.64,120.023,0.156,2.32e-05,0.273,-6.444,0.0287
Are You Dead Yet?,Children Of Bodom,2021-01-04,8,1,"[25567, 24593, 16071, 15582, 15228, 11732, 7439, 8425, 7724, 7042, 6605, 7296, 6142, 5495, 5713, 5596, 5423]",17,0.461,0.961,0.416,96.009,6.39e-06,0.14,0.308,-3.011,0.0479
Are You Gonna Be My Girl,Jet,2017-01-26,81,0,"[13186, 4116, 57773, 3850, 53190, 3129, 39894, 42745, 36323, 42262, 37583, 49963, 40702, 41776]",14,0.613,0.953,0.537,105.046,0.00148,0.000582,0.152,-3.435,0.0855
Arıyorum,EDIS,2021-09-17,3,1,"[278213, 344808, 378708, 401738, 379750, 361867, 343725, 364159, 367067, 340675, 370392, 367528, 367936, 352905, 322763, 312518, 286567, 294383, 290350, 285972, 283828]",21,0.442,0.73,0.381,97.062,0.0781,5.24e-06,0.156,-4.673,0.0755
As If It's Your Last,BLACKPINK,2017-06-22,3,1,"[5925, 19209, 11456, 20849, 14080, 5713, 12387, 39320, 26547, 44955, 34753, 15315, 5614, 14293, 33922, 46229, 33043, 13006, 22349, 15581, 12970]",21,0.786,0.852,0.455,125.036,0.0687,0.0,0.0759,-2.687,0.0813
As the World Caves In,Matt Maltese,2021-05-26,59,0,"[5738, 213972, 219529, 236871, 6021, 230613, 5845, 237560, 6782, 7399, 6297, 255438, 6703, 6574, 1262, 297136, 304201, 1277, 6559, 6898, 32112]",21,0.331,0.45,0.18,123.829,0.365,0.00464,0.22,-5.362,0.034
As the World Caves In,Sarah Cothran,2021-06-12,52,0,"[6074, 5606, 5697, 224719, 6036, 216669, 214709, 6041, 220797, 7449, 9022, 6656, 233195, 9011, 6120, 217612, 207538, 8878, 6171, 232995, 10731]",21,0.422,0.25,0.246,124.026,0.441,0.0,0.35,-6.836,0.0351
Asal Mein,Darshan Raval,2020-02-18,23,0,"[48253, 71948, 78909, 75108, 72309, 66047, 69152, 71014, 70854, 68829, 69724, 65909, 61956, 64674, 65419, 65727, 65332, 65875, 63930, 61064, 59882]",21,0.656,0.551,0.329,114.106,0.721,1.26e-06,0.0947,-6.43,0.0299
Astronaut In The Ocean,Masked Wolf,2020-11-23,1,1,"[1550, 1692, 1708, 2194, 2006, 1881, 1576, 1647, 1697, 1795, 2508, 2448, 2070, 1899, 2103, 2198, 2401, 1194, 3150, 1168, 2822]",21,0.778,0.695,0.472,149.996,0.175,0.0,0.15,-6.865,0.0913
At Last,Etta James,2019-02-14,64,0,"[6333, 34304, 1419, 31557, 18420, 1895, 8671, 31604, 7247, 22096, 78040]",11,0.274,0.348,0.328,87.43,0.547,0.0133,0.334,-8.631,0.0293
At My Worst,Pink Sweat$,2020-09-05,1,1,"[24926, 26154, 30249, 34560, 46746, 62037, 65001, 68920, 69839, 75484, 79286, 91667, 103100, 105721, 104234, 103326, 113160, 118205, 132015, 139725, 1059]",21,0.813,0.415,0.667,91.921,0.777,0.0,0.131,-5.926,0.0349
At My Worst (feat. Kehlani),Pink Sweat$,2021-02-13,80,0,"[4821, 5153, 5998, 5985, 5976, 5952, 6462, 6645, 6754, 6371, 5640, 7077, 6828, 6408, 7886, 7880, 2291, 2913, 7989, 6796, 7766]",21,0.731,0.484,0.35,92.043,0.73,3.01e-06,0.326,-5.579,0.0354
"Ateş, Elbet",Keişan,2020-11-27,18,0,"[111767, 96244, 82343, 83153, 82033, 73841, 65710, 57419, 48765, 46357, 53128, 48267, 44476, 43411, 42360, 34788, 35140, 42259, 40101, 40218, 39227]",21,0.537,0.524,0.138,144.691,0.231,2.16e-06,0.143,-8.218,0.108
Atrévete-Te-Te,Calle 13,2017-01-01,84,0,"[2955, 1295, 1009, 2913, 13395, 1348, 1537, 1015, 18119, 2359, 13981, 1909, 2135, 1025, 3437, 2873, 1081, 1691, 1714, 1457, 4007]",21,0.829,0.878,0.883,87.991,0.0959,0.0,0.776,-5.951,0.101
Attention,Charlie Puth,2017-04-21,1,1,"[14621, 1137, 306778, 71936, 5037, 10790, 41058, 21848, 6321, 3530, 6152, 27907, 49247, 10946, 1943, 23581, 5448, 2366, 22948, 15479, 1195]",21,0.775,0.613,0.797,100.066,0.109,2.33e-05,0.134,-4.586,0.0542
"Attention, please!",ENHYPEN,2021-10-12,30,0,"[45756, 16619, 116193, 7478, 15572, 1297, 39336, 14848, 103169, 6856, 9722, 7661, 79535, 11195, 8127, 55237, 6850, 45591, 6548, 40831, 6907]",21,0.498,0.871,0.613,150.035,0.000483,0.0,0.279,-4.593,0.0494
Até A Próxima Vida - Ao Vivo,Henrique & Juliano,2021-09-17,87,0,"[180316, 166890, 124019, 120285, 125325, 126438, 127706, 173387, 189178, 146080, 133702, 138465, 140414, 141892, 162465, 177363, 137394, 119708, 126370, 132649, 140495]",21,0.587,0.755,0.629,117.606,0.135,0.0,0.976,-4.038,0.184
Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo,Diego & Victor Hugo,2021-07-30,75,0,"[117470, 155673, 133901, 115310, 123009, 132909, 140565, 174326, 189218, 174035, 124129, 127073, 130239, 137906, 187830, 238334, 195942, 139275, 147386, 155078, 171101]",21,0.411,0.863,0.625,155.18,0.0743,0.0,0.359,-3.867,0.0904
Au clair de la rue,Benab,2021-01-13,46,0,"[68682, 69753, 75392, 71505, 70609, 73558, 74180, 75539, 82339, 75992, 74639, 68525, 71110, 70695, 69584, 37196, 48751, 54885, 51623, 48193, 38631]",21,0.634,0.633,0.507,165.255,0.512,0.0,0.277,-6.789,0.06
